Title: *MOSIS 2U CMOS MODELS
Date: Thu Jul  4 00:32:22  1991
Plotname: transient
Flags: real
No. Variables: 17
No. Points: 115     
Command: version 3d2
Variables:
	0	time	time
	1	out1	voltage
	2	in1	voltage
	3	gnd	voltage
	4	vdd	voltage
	5	out2	voltage
	6	out3	voltage
	7	in2	voltage
	8	out4	voltage
	9	in3	voltage
	10	mid	voltage
	11	vin3#branch	current
	12	vin2#branch	current
	13	vin1#branch	current
	14	vmid#branch	current
	15	vgnd#branch	current
	16	vdd#branch	current
Values:
	0.000000000000000e+00
	2.837308598756749e-03
	-4.043277523718691e-04
5		1.581286843447952e-12
	5.001276976037484e+00
	7.906434217239759e-02
	0.000000000000000e+00
	5.000000000000000e+00
	1.399557572223052e-05
	8.621442232006317e-02
	7.906434217239759e-02
	4.999768389424666e+00
	4.920935657827602e+00
	2.500000000000000e+00
	1.632177197187668e-03
	-1.174941653726835e-07
	-2.432707276335710e-03
	0.000000000000000e+00
	1.298533448316874e-03
	-4.978858750034343e-04
6		3.143860530343856e-12
	5.002536959063167e+00
	1.571930265171928e-01
	0.000000000000000e+00
	5.000000000000000e+00
	2.779257001881738e-05
	8.628770073660137e-02
	1.571930265171928e-01
	4.999539519731599e+00
	4.842806973482808e+00
	2.500000000000000e+00
	1.632177197073703e-03
	-1.632486965878502e-03
	-2.432696050651509e-03
	0.000000000000000e+00
	2.835839016098518e-03
	-4.028331966428600e-04
7		6.269007904135663e-12
	5.005060158169779e+00
	3.134503952067831e-01
	0.000000000000000e+00
	5.000000000000000e+00
	5.534156379493345e-05
	8.643425760408147e-02
	3.134503952067831e-01
	4.999081779246649e+00
	4.686549604793217e+00
	2.500000000000000e+00
	1.632177194950610e-03
	-1.174941424695632e-07
	-2.302113872987115e-03
	0.000000000000000e+00
	1.165407794494477e-03
	-4.953536223171878e-04
8		1.251930265171928e-11
	5.010094629254404e+00
	6.259651325859639e-01
	0.000000000000000e+00
	5.000000000000000e+00
	1.100507007792196e-04
	8.672738434867137e-02
	6.259651325859639e-01
	4.998165561949062e+00
	4.374034867414036e+00
	2.500000000000000e+00
	1.632174561612458e-03
	-1.632486960574825e-03
	-2.432683183150746e-03
	0.000000000000000e+00
	2.832012092044423e-03
	-3.990165099314394e-04
9		1.838498579737073e-11
	5.014801492622844e+00
	9.192492898685365e-01
	0.000000000000000e+00
	5.000000000000000e+00
	1.608248400938430e-04
	8.700442724940113e-02
	9.192492898685365e-01
	4.992360276209162e+00
	4.080750710131463e+00
	2.500000000000000e+00
	6.825019649679449e-04
	-1.133913887653003e-07
	-2.302227294397247e-03
	0.000000000000000e+00
	-5.092185581483388e-04
	2.129057278966867e-03
10		2.419351615716284e-11
	5.019379843656934e+00
	1.209675807858142e+00
	0.000000000000000e+00
	5.000000000000000e+00
	2.100102224578032e-04
	8.732640504975106e-02
	1.209675807858142e+00
	4.986286404666845e+00
	3.790324192141858e+00
	2.500000000000000e+00
	1.646697885710400e-03
	-1.632299283908896e-03
	-2.433109264274057e-03
	0.000000000000000e+00
	2.777446545554341e-03
	-3.587358830812876e-04
11		3.062984112171935e-11
	5.024228379027479e+00
	1.531492056085968e+00
	0.000000000000000e+00
	5.000000000000000e+00
	2.615907558933084e-04
	9.092839942522647e-02
	1.531492056085968e+00
	4.979304775836582e+00
	3.468507943914032e+00
	2.500000000000000e+00
	6.808787128820201e-04
	4.934405737264205e-04
	-2.303501082787283e-03
	0.000000000000000e+00
	-9.423769981287133e-04
	2.071558794306740e-03
12		3.842998169182584e-11
	5.029592310880796e+00
	1.921499084591292e+00
	0.000000000000000e+00
	5.000000000000000e+00
	3.180072526618310e-04
	9.576346661400723e-02
	1.921499084591292e+00
	4.970337695594735e+00
	3.078500915408708e+00
	2.500000000000000e+00
	1.644000247342840e-03
	-1.631382792335433e-03
	-2.435492488826449e-03
	0.000000000000000e+00
	2.906601202603554e-03
	-4.837261687842889e-04
13		4.588057473728125e-11
	5.034014219375245e+00
	2.294028736864063e+00
	0.000000000000000e+00
	5.000000000000000e+00
	3.638030032687461e-04
	1.010591166162025e-01
	2.294028736864063e+00
	4.961112988392403e+00
	2.705971263135937e+00
	2.500000000000000e+00
	6.771986012499079e-04
	4.953625022665518e-04
	-1.960680283637724e-03
	0.000000000000000e+00
	-1.092506246398672e-03
	1.880625426519233e-03
14		5.467944190572789e-11
	5.038129462025309e+00
	2.733972095286394e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.053127747490511e-04
	1.084124312516587e-01
	2.733972095286394e+00
	4.949202787288169e+00
	2.266027904713606e+00
	2.500000000000000e+00
	1.639198521996343e-03
	-1.628741085240715e-03
	-2.439018080893883e-03
	0.000000000000000e+00
	3.176759065104617e-03
	-7.481984209663714e-04
15		6.337175157708318e-11
	5.040846361728383e+00
	3.168587578854159e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.312693215932528e-04
	1.170452179397767e-01
	3.168587578854159e+00
	4.936190961060241e+00
	1.831412421145841e+00
	2.500000000000000e+00
	6.712394135933667e-04
	4.986913217058773e-04
	-1.965566575664233e-03
	0.000000000000000e+00
	-7.493820699877585e-04
	1.545017910351755e-03
16		8.075637091979378e-11
	5.041833246928533e+00
	4.037818545989689e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.341405603619380e-04
	1.390491082794335e-01
	4.037818545989689e+00
	4.905814937285141e+00
	9.621814540103113e-01
	2.500000000000000e+00
	1.628789342896682e-03
	-1.622978305182011e-03
	-2.445237724468481e-03
	0.000000000000000e+00
	3.792639065315573e-03
	-1.353212378561921e-03
17		9.745614143584022e-11
	5.031007799274449e+00
	4.872807071792010e+00
	0.000000000000000e+00
	5.000000000000000e+00
	3.081886997411078e-04
	1.666410169585942e-01
	4.872807071792010e+00
	4.870579949515169e+00
	1.271929282079896e-01
	2.500000000000000e+00
	6.561644346081670e-04
	5.068634998587673e-04
	-1.872734517514067e-03
	0.000000000000000e+00
	-5.737971217268933e-04
	1.283503704774307e-03
18		1.000000000000000e-10
	5.027909868135004e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	2.733310824661767e-04
	1.714256244836210e-01
	5.000000000000000e+00
	4.864657376222417e+00
	0.000000000000000e+00
	2.500000000000000e+00
	1.619707770423445e-03
	-1.618146336618076e-03
	-2.443670986755511e-03
	0.000000000000000e+00
	3.586279711238038e-03
	-1.144170158287841e-03
19		1.003873431551597e-10
	5.027355972544772e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	2.671315461327103e-04
	1.719634272982533e-01
	5.000000000000000e+00
	4.864138480518887e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-2.784855507248496e-05
	1.467806619311410e-05
	-9.138669956942902e-06
	0.000000000000000e+00
	1.467918306383709e-03
	-1.445609147553262e-03
20		1.011620294654791e-10
	5.026245551463549e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	2.547092554507117e-04
	1.730387842371628e-01
	5.000000000000000e+00
	4.863100928981105e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-2.782577088095151e-05
	1.467118355398880e-05
	-1.975079390197088e-06
	0.000000000000000e+00
	1.460290732664404e-03
	-1.445161065940614e-03
21		1.027114020861180e-10
	5.024025185930983e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	2.298175610849955e-04
	1.751880144956033e-01
	5.000000000000000e+00
	4.861027262926458e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-2.777862257674624e-05
	1.464756207058583e-05
	-9.166123239937041e-06
	0.000000000000000e+00
	1.466243912579657e-03
	-1.443946728832329e-03
22		1.058101473273956e-10
	5.019585126702748e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	1.801056824501515e-04
	1.794805721504519e-01
	5.000000000000000e+00
	4.856885657299206e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-2.767821313057195e-05
	1.459547490484814e-05
	-1.984769259204960e-06
	0.000000000000000e+00
	1.456453688792436e-03
	-1.441386181308749e-03
23		1.120076378099510e-10
	5.010705926682834e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	8.155609201577800e-05
	1.880421679604269e-01
	5.000000000000000e+00
	4.848625248574768e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-2.747503149341107e-05
	1.448919216525410e-05
	-9.168138077479508e-06
	0.000000000000000e+00
	1.458385970022791e-03
	-1.436231992617387e-03
24		1.244026187750617e-10
	4.992950030007976e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	-1.131703798786145e-04
	2.050718546264461e-01
	5.000000000000000e+00
	4.832195019358187e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-2.706957289804954e-05
	1.427654998245880e-05
	-1.936135989715274e-06
	0.000000000000000e+00
	1.440230282913846e-03
	-1.425501124008445e-03
25		1.491925807052831e-10
	4.957461362474720e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	-4.943342850259688e-04
	2.387542826844722e-01
	5.000000000000000e+00
	4.799706232734612e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-2.742037083060256e-05
	1.445120417932456e-05
	-9.159869193326158e-06
	0.000000000000000e+00
	1.427856483933343e-03
	-1.405727448088763e-03
26		1.987725045657259e-10
	4.886476335976239e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	-1.226272058238808e-03
	3.046599494215402e-01
	5.000000000000000e+00
	4.736149250491679e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-2.587827073000700e-05
	1.365427842762724e-05
	-1.925971276692598e-06
	0.000000000000000e+00
	1.375942624358417e-03
	-1.361792660779414e-03
27		2.979323522866115e-10
	4.744893190166913e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	-2.580318890290842e-03
	4.308964403124770e-01
	5.000000000000000e+00
	4.614433737588513e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-2.515752842137983e-05
	1.326260079335877e-05
	-9.154100698307319e-06
	0.000000000000000e+00
	1.313179576066345e-03
	-1.292130547740052e-03
28		4.452815507049552e-10
	4.533575539319067e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	-4.371725072636850e-03
	6.057072528071056e-01
	5.000000000000000e+00
	4.445820382798285e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-2.242011412900073e-05
	1.182127596569787e-05
	-1.938936053083698e-06
	0.000000000000000e+00
	1.173487621708984e-03
	-1.160949847492567e-03
29		5.982019361519786e-10
	4.315420381437304e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	-5.917257953699499e-03
	7.723859148811385e-01
	5.000000000000000e+00
	4.284829480890838e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-2.135883405579098e-05
	1.122540074948748e-05
	-9.167649964362661e-06
	0.000000000000000e+00
	1.117393209893056e-03
	-1.098092126622365e-03
30		8.694708722602973e-10
	3.931780368982735e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	-4.934572905848029e-03
	1.036151425831898e+00
	5.000000000000000e+00
	4.029092183355882e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-1.783815745037040e-05
	9.333130699065679e-06
	-1.797819371131027e-06
	0.000000000000000e+00
	9.646090587451285e-04
	-9.543062126226927e-04
31		1.120869723939570e-09
	3.579523476709329e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.353822512868484e-03
	1.248839164928472e+00
	5.000000000000000e+00
	3.821485627193291e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-1.651224135854274e-05
	8.557322633055112e-06
	-9.036789876494384e-06
	0.000000000000000e+00
	9.357415784945408e-04
	-9.187498698925414e-04
32		1.444259733260386e-09
	3.130990640210277e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	3.488221320892342e-02
	1.485580341492938e+00
	5.000000000000000e+00
	3.588185054880912e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-1.348269416528552e-05
	6.920909206454626e-06
	-1.717234987733886e-06
	0.000000000000000e+00
	8.740932317473568e-04
	-8.658142118007806e-04
33		1.951307170109833e-09
	2.437995486387247e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	1.415162100053087e-01
	1.790869034608194e+00
	5.000000000000000e+00
	3.282321828458293e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-1.159787576399742e-05
	5.809321452790454e-06
	-8.879815375184411e-06
	0.000000000000000e+00
	9.609359140222741e-04
	-9.462675443358828e-04
34		2.766488879644740e-09
	1.373530063408781e+00
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	5.477839019320245e-01
	2.159840902704200e+00
	5.000000000000000e+00
	2.901795888580071e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-7.828516593860361e-06
	3.766442854997576e-06
	-2.734354353253950e-06
	0.000000000000000e+00
	1.154574467847774e-03
	-1.147778039755658e-03
35		3.502487569732836e-09
	6.650043701416928e-01
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	1.184300540325335e+00
	2.401665900132637e+00
	5.000000000000000e+00
	2.642810131090441e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-6.850235679161060e-06
	3.205095381330442e-06
	-1.122921299966310e-05
	0.000000000000000e+00
	1.355859138731594e-03
	-1.340984785434104e-03
36		4.287263164648078e-09
	2.863449263057665e-01
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	2.029243762898154e+00
	2.597421609461181e+00
	5.000000000000000e+00
	2.425903301096776e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-4.667497331083272e-06
	2.083163094379915e-06
	1.580294435361050e-06
	0.000000000000000e+00
	1.349709712442597e-03
	-1.348705672641255e-03
37		4.959090541797576e-09
	1.379388884417100e-01
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	2.793087730750279e+00
	2.728944495974518e+00
	5.000000000000000e+00
	2.275678887908425e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-4.644296958023104e-06
	2.064220048679549e-06
	-6.312256676252637e-06
	0.000000000000000e+00
	1.349517168969046e-03
	-1.340624835383456e-03
38		5.555034408510188e-09
	7.416218160393735e-02
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	3.404271743091353e+00
	2.825303931930515e+00
	5.000000000000000e+00
	2.163025691020564e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-3.221025139033435e-06
	1.357429078320306e-06
	3.974437038539999e-06
	0.000000000000000e+00
	1.055538024376143e-03
	-1.057648865353966e-03
39		6.221769152627572e-09
	3.940212399855367e-02
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	3.924475526807029e+00
	2.915941162705726e+00
	5.000000000000000e+00
	2.054902391441156e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-3.523525591280147e-06
	1.517724247826793e-06
	-5.122564968093226e-06
	0.000000000000000e+00
	8.070364203381356e-04
	-7.999080540265794e-04
40		6.846161989329557e-09
	2.310128508191885e-02
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.270401152363622e+00
	2.987806933385513e+00
	5.000000000000000e+00
	1.967551536198780e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-2.294611469097973e-06
	9.165143078745471e-07
	4.545383548226679e-06
	0.000000000000000e+00
	5.554570145467432e-04
	-5.586243009337344e-04
41		7.501289476741053e-09
	1.375789678010543e-02
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.520987278244050e+00
	3.052542167755080e+00
	5.000000000000000e+00
	1.887577910629144e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-2.781785524067843e-06
	1.173115925514185e-06
	-4.845286780022677e-06
	0.000000000000000e+00
	4.254959253296813e-04
	-4.190419689511054e-04
42		8.228469682992786e-09
	8.007325513622652e-03
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.703313746758910e+00
	3.114183310183499e+00
	5.000000000000000e+00
	1.810240659333580e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-1.640666007173922e-06
	6.194064947060447e-07
	4.675062827015260e-06
	0.000000000000000e+00
	2.588152035758059e-04
	-2.624690068903557e-04
43		9.100212465062540e-09
	4.290441239511300e-03
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.835269239747448e+00
	3.176890050133141e+00
	5.000000000000000e+00
	1.730338336476044e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-2.170748944302329e-06
	9.017185584140627e-07
	-4.767731701597179e-06
	0.000000000000000e+00
	1.970492988350001e-04
	-1.910125367475105e-04
44		1.041045861733308e-08
	1.666638924679501e-03
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.935025529497985e+00
	3.253871706267903e+00
	5.000000000000000e+00
	1.630528850082068e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-9.969704062468969e-07
	3.407809223946634e-07
	4.723972634298566e-06
	0.000000000000000e+00
	7.866621146622549e-05
	-8.273399461667153e-05
45		1.201045861733308e-08
	5.122401906991979e-04
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.980276873233366e+00
	3.327320889793769e+00
	5.000000000000000e+00
	1.533450212455444e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-1.526928956533996e-06
	6.304867676626645e-07
	-4.739735466244044e-06
	0.000000000000000e+00
	7.326930578934851e-05
	-6.763312813423118e-05
46		1.361045861733308e-08
	1.505688320942198e-04
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.994043509080519e+00
	3.384771587152826e+00
	5.000000000000000e+00
	1.456227469176949e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-4.817130726113384e-07
	1.297610965377909e-07
	4.749733314457277e-06
	0.000000000000000e+00
	1.806293908066729e-05
	-2.246072041905050e-05
47		1.521045861733308e-08
	4.694945421593852e-05
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.998211513865797e+00
	3.430905383774947e+00
	5.000000000000000e+00
	1.393417876020460e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-1.151682874322772e-06
	4.805318453948572e-07
	-4.751161191217812e-06
	0.000000000000000e+00
	4.654303736212007e-05
	-4.112072514197599e-05
48		1.681045861733308e-08
	1.944671124169842e-05
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.999468550421581e+00
	3.468764419611163e+00
	5.000000000000000e+00
	1.341373044221451e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-2.007519781090656e-07
	1.976033107525760e-08
	4.737678249760902e-06
	0.000000000000000e+00
	3.745890729684551e-06
	-8.302577332416609e-06
49		1.841045861733308e-08
	4.636593995338998e-06
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.999839850872881e+00
	3.500394363020888e+00
	5.000000000000000e+00
	1.297573287874082e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-9.377723238208514e-07
	3.983964039391275e-07
	-4.737883463835100e-06
	0.000000000000000e+00
	3.740310393925992e-05
	-3.212584455554112e-05
50		2.001045861733309e-08
	-4.021227348873159e-06
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.999951734702138e+00
	3.527206265682437e+00
	5.000000000000000e+00
	1.260236351047863e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-3.246377650576083e-08
	-4.408772064669066e-08
	4.750958243072298e-06
	0.000000000000000e+00
	-2.788353847114816e-06
	-1.886052898801163e-06
51		2.161045861733309e-08
	1.403268320215319e-08
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.999985503448134e+00
	3.550223376975428e+00
	5.000000000000000e+00
	1.228048604440800e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-8.040781332292374e-07
	3.483103813628977e-07
	-4.750902243841986e-06
	0.000000000000000e+00
	3.243908026901707e-05
	-2.723241027331132e-05
52		2.321045861733309e-08
	5.394641707687590e-06
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.999995686879199e+00
	3.570194193479122e+00
	5.000000000000000e+00
	1.200031937808651e+00
	0.000000000000000e+00
	2.500000000000000e+00
	7.603818973185100e-08
	-8.440394439649221e-08
	4.737875220829910e-06
	0.000000000000000e+00
	-6.721688016563209e-06
	1.992178550396578e-06
53		2.481045861733309e-08
	4.191763779304095e-07
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.999998638461519e+00
	3.587686613311710e+00
	5.000000000000000e+00
	1.175435974935106e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-7.151878664521947e-07
	3.155593501398978e-07
	-4.737944264324297e-06
	0.000000000000000e+00
	2.923047529105490e-05
	-2.409290251041549e-05
54		2.641045861733309e-08
	-5.221738338346304e-06
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.999999519863989e+00
	3.603134370876733e+00
	5.000000000000000e+00
	1.153680229586396e+00
	0.000000000000000e+00
	2.500000000000000e+00
	1.498439651815352e-07
	-1.114233471200927e-07
	4.750891610110058e-06
	0.000000000000000e+00
	-9.366942368432452e-06
	4.577630140263658e-06
55		2.801045861733309e-08
	-3.540775353580900e-07
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.999999902992062e+00
	3.616875719145261e+00
	5.000000000000000e+00
	1.134313646268052e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-6.531032004770357e-07
	2.930098265707853e-07
	-4.750824062216707e-06
	0.000000000000000e+00
	2.704718076803982e-05
	-2.193626333192119e-05
56		2.961045861733309e-08
	5.218547644009890e-06
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	5.000000024457823e+00
	3.629178299123054e+00
	5.000000000000000e+00
	1.117046252841834e+00
	0.000000000000000e+00
	2.500000000000000e+00
	2.043934271328487e-07
	-1.304361007127093e-07
	4.737952954558295e-06
	0.000000000000000e+00
	-1.120737247476010e-05
	6.395462193785086e-06
57		3.121045861733309e-08
	3.801342249681903e-07
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.999999946082724e+00
	3.640256624511115e+00
	5.000000000000000e+00
	1.101627417164068e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-6.050666550733490e-07
	2.768317866465703e-07
	-4.738020096193777e-06
	0.000000000000000e+00
	2.545620512674356e-05
	-2.038995016212693e-05
58		3.281045861733309e-08
	-5.170370253613873e-06
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.999999914619751e+00
	3.650284137567244e+00
	5.000000000000000e+00
	1.087774580941206e+00
	0.000000000000000e+00
	2.500000000000000e+00
	2.450874243750769e-07
	-1.443221698370878e-07
	4.750815042022288e-06
	0.000000000000000e+00
	-1.257435435718756e-05
	7.722774060626141e-06
59		3.441045861733309e-08
	-3.500564147527963e-07
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	5.000000018740948e+00
	3.659402023435522e+00
	5.000000000000000e+00
	1.075260077649886e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-5.702887907166276e-07
	2.648114233294730e-07
	-4.750748151160989e-06
	0.000000000000000e+00
	2.429686012867304e-05
	-1.924063461012528e-05
60		3.601045861733309e-08
	5.156404413332285e-06
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	5.000000058581633e+00
	3.667727679991363e+00
	5.000000000000000e+00
	1.063898421852526e+00
	0.000000000000000e+00
	2.500000000000000e+00
	2.750452718015188e-07
	-1.547911666889217e-07
	4.738028768086641e-06
	0.000000000000000e+00
	-1.358192483863396e-05
	8.723641965435833e-06
61		3.761045861733309e-08
	3.754839477889784e-07
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.999999956993078e+00
	3.675360065666772e+00
	5.000000000000000e+00
	1.053536940025017e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-5.442983111903151e-07
	2.556501229953883e-07
	-4.738095111906785e-06
	0.000000000000000e+00
	2.339188017408902e-05
	-1.836513687398720e-05
62		3.921045861733310e-08
	-5.109411388210051e-06
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.999999918629575e+00
	3.682382320134101e+00
	5.000000000000000e+00
	1.044048816270212e+00
	0.000000000000000e+00
	2.500000000000000e+00
	2.977403186553177e-07
	-1.628538091540611e-07
	4.750739233702590e-06
	0.000000000000000e+00
	-1.437988436354101e-05
	9.494258620337254e-06
63		4.000000000000000e-08
	-2.032001079253206e-06
	5.000000000000000e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.999999988464821e+00
	3.685642820687306e+00
	5.000000000000000e+00
	1.039658189824372e+00
	0.000000000000000e+00
	2.500000000000000e+00
	-5.289522910248098e-07
	2.501677368913823e-07
	-4.750652692763432e-06
	0.000000000000000e+00
	2.287023948294733e-05
	-1.784080223605508e-05
64		4.001000000000000e-08
	-5.189436701597373e-03
	4.500000000000099e+00
	0.000000000000000e+00
	5.000000000000000e+00
	4.999912536782476e+00
	3.685683291864083e+00
	5.000000000000000e+00
	1.039603750005108e+00
	0.000000000000000e+00
	2.500000000000000e+00
